Disagree,Both less than 3,Both greater than 3,,rel,head,tail,Josh-Rating,Joe-Rating,Avg-Rating,sent_LM,sent_concat,misc,misc2,temp,score_LM_1,score_concat_1,score_LM_2,score_concat_2,score_LM_3,score_concat_3,score_LM_4,score_concat_4,score_LM_5,score_concat_5,score_LM_6,score_concat_6,score_LM_7,score_concat_7,score_LM_8,score_concat_8,score_LM_9,score_concat_9,score_LM_10,score_concat_10,score_LM_cluster,score_concat_cluster,top_100,rank_LM_1,rank_concat_1,rank_LM_2,rank_concat_2,rank_LM_3,rank_concat_3,rank_LM_4,rank_concat_4,rank_LM_5,rank_concat_5,rank_LM_6,rank_concat_6,rank_LM_7,rank_concat_7,rank_LM_8,rank_concat_8,rank_LM_9,rank_concat_9,rank_LM_10,rank_concat_10,rank_LM_cluster,rank_concat_cluster,score_LM_ensemble,score_concat_ensemble,rank_LM_ensemble,rank_concat_ensemble
1,0,0,571,AtLocation,atp,electron transport,3,1,2,[CLS] something you find in electron transport is atp . [SEP],[CLS] atp at location electron transport . [SEP],20,0.003273717,-117.9581989,6.628541708,4.399982452,-4.554528236,-9.271322727,-15.73759818,-22.94262791,-26.92066813,-36.61393309,-38.10373807,-50.28523827,-49.28680801,-63.95654345,-60.46987796,-77.62784863,-71.6529479,-91.2991538,-82.83601785,-104.970459,-94.01908779,-118.6417642,-5.853496432,-5.169931173,TRUE,74,454,380,1024,711,1339,903,1498,1032,1577,1098,1624,1160,1664,1210,1678,1251,1694,1273,1711,891,861,-909.2,-1426.3,876,1433
0,,,1084,ReceivesAction,leader,killed in battle,4,4,4,[CLS] the leader can be killed in battle . [SEP],[CLS] leader receives action killed in battle . [SEP],8,0.10945738,-117.4884149,4.556684017,0.860824108,-1.310804844,-12.36255455,-7.178293705,-25.58593321,-13.04578257,-38.80931187,-18.91327143,-52.03269053,-24.78076029,-65.25606918,-30.64824915,-78.47944784,-36.51573801,-91.7028265,-42.38322687,-104.9262052,-48.25071573,-118.1495838,-9.056709886,-8.395540953,TRUE,296,1910,114,1833,105,1781,100,1749,95,1728,96,1714,98,1705,99,1699,99,1692,98,1690,1855,1858,-120,-1750.1,91,1771
1,1,0,2664,HasProperty,second incompleteness,arithmetic,1,0,0.5,[CLS] the second incomplete ##ness is the arithmetic . [SEP],[CLS] second incomplete ##ness has property arithmetic . [SEP],9,0.00405188,-121.5349679,1.080295563,8.438889503,-12.86685562,-6.083329201,-26.81400681,-20.6055479,-40.76115799,-35.12776661,-54.70830917,-49.64998531,-68.65546036,-64.17220402,-82.60261154,-78.69442272,-96.54976273,-93.21664143,-110.4969139,-107.7388601,-124.4440651,-122.2610788,-2.452774525,-1.726663589,TRUE,1490,36,2106,393,2240,968,2304,1293,2321,1522,2333,1641,2342,1719,2352,1774,2353,1828,2354,1868,267,244,-2219.5,-1304.2,2261,1290.5
0,,,310,AtLocation,hockey association,national hockey,1,1,1,[CLS] the place you are likely to find a hockey association is in the national hockey . [SEP],[CLS] hockey association at location national hockey . [SEP],9,0.749859058,-119.996684,9.68302536,4.728858948,-4.051244736,-9.20695591,-17.78551483,-23.14277077,-31.51978493,-37.07858562,-45.25405502,-51.01440048,-58.98832512,-64.95021534,-72.72259521,-78.8860302,-86.45686531,-92.82184505,-100.1911354,-106.7576599,-113.9254055,-120.6934748,-5.723002195,-5.026211452,TRUE,11,376,327,1013,964,1373,1385,1549,1635,1641,1781,1696,1885,1734,1945,1759,2008,1780,2047,1795,864,830,-1398.8,-1471.6,1380,1482
0,,,923,ReceivesAction,government,control over financial policy,4,4,4,[CLS] government can be a control over financial policy . [SEP],[CLS] government receives action control over financial policy . [SEP],14,0.640496456,-118.9658535,6.758942604,2.047923565,-6.22628355,-11.47316885,-19.2115097,-24.99426126,-32.19673586,-38.51535368,-45.18196201,-52.03644609,-58.16718817,-65.55753851,-71.15241432,-79.07863092,-84.13764048,-92.59972334,-97.12286663,-106.1208158,-110.1080928,-119.6419082,-8.092895746,-7.416841125,TRUE,63,1347,623,1584,1168,1687,1460,1714,1631,1729,1734,1732,1788,1743,1843,1749,1879,1750,1906,1752,1542,1542,-1409.5,-1678.7,1391,1701
0,,,1243,IsA,island,reserve for marine life,3,3,3,[CLS] the island is a reserve for marine life . [SEP],[CLS] island is a reserve for marine life . [SEP],9,0.662779226,-118.5934242,6.260881901,0.487344265,-0.171545029,-12.81776953,-6.603971958,-26.12288332,-13.03639889,-39.42799711,-19.46882582,-52.7331109,-25.90125275,-66.0382247,-32.33367968,-79.34333849,-38.76610661,-92.64845228,-45.19853354,-105.9535661,-51.63096046,-119.2586799,-9.491491079,-8.82623539,TRUE,100,2097,80,1937,91,1864,99,1822,105,1792,110,1768,116,1757,118,1750,121,1745,123,1740,1979,1984,-106.3,-1827.2,79,1858
0,,,2276,CapableOf,route,straight line,4,4,4,[CLS] the route can be a straight line . [SEP],[CLS] route capable of straight line . [SEP],7,0.044809219,-120.8642748,1.605293989,1.359819889,-3.205224276,-12.29650354,-8.01574254,-25.95282698,-12.82626081,-39.60915041,-17.63677907,-53.26547384,-22.44729733,-66.92179728,-27.2578156,-80.57812071,-32.06833386,-94.23444414,-36.87885213,-107.8907676,-41.68937039,-121.547091,-8.882422686,-8.199606514,TRUE,1223,1664,249,1815,124,1832,95,1842,77,1834,69,1840,65,1839,60,1835,55,1836,54,1837,1799,1795,-207.1,-1817.4,169,1847
1,1,0,2260,CapableOf,association football,field hockey,0,1,0.5,[CLS] association football can be field hockey . [SEP],[CLS] association football capable of field hockey . [SEP],7,0.061624603,-121.9711759,6.646628141,2.750824928,-1.06195879,-11.18459415,-8.770545721,-25.12001324,-16.47913265,-39.05543232,-24.18771958,-52.9908514,-31.89630651,-66.92627048,-39.60489345,-80.86168957,-47.31348038,-94.79710865,-55.02206731,-108.7325277,-62.73065424,-122.6679468,-7.700739384,-7.00396843,TRUE,72,993,103,1511,156,1709,199,1781,221,1817,238,1842,255,1853,267,1866,274,1873,281,1886,1426,1407,-206.6,-1713.1,167,1728
0,,,2499,HasProperty,regime,political power,4,4,4,[CLS] the regime is a political power . [SEP],[CLS] regime has property political power . [SEP],8,0.207387314,-123.472225,7.419574022,2.460592747,0.371687412,-11.61011314,-6.676199198,-25.68081903,-13.72408581,-39.75152493,-20.77197242,-53.82223082,-27.81985903,-67.89293671,-34.86774564,-81.9636426,-41.91563225,-96.03434849,-48.96351886,-110.1050544,-56.01140547,-124.1757603,-8.092436671,-7.388901377,TRUE,39,1141,55,1627,93,1797,113,1855,124,1879,147,1903,159,1925,175,1938,182,1947,187,1953,1541,1536,-127.4,-1796.5,97,1824.5
1,0,0,2231,CapableOf,category,left adjoint,4,1,2.5,[CLS] the category can be left ad ##jo ##int . [SEP],[CLS] category capable of left ad ##jo ##int . [SEP],11,0.091893613,-126.6936678,1.833209515,8.211260796,-14.74395609,-6.861915588,-31.32112169,-21.93509197,-47.8982873,-37.00826836,-64.4754529,-52.08144474,-81.0526185,-67.15462112,-97.62978411,-82.22779751,-114.2069497,-97.30097389,-130.7841153,-112.3741503,-147.3612809,-127.4473267,-3.093621492,-2.339962673,TRUE,1113,44,2468,518,2665,1158,2718,1538,2746,1732,2759,1858,2765,1941,2771,2002,2776,2044,2781,2080,335,307,-2556.2,-1491.5,2623,1499
0,,,1953,HasPrerequisite,gene transfer,organism,4,4,4,[CLS] gene transfer requires an organism . [SEP],[CLS] gene transfer has pre ##re ##quisite organism . [SEP],13,0.00468175,-124.7173073,6.388899326,2.21526432,0.218348503,-11.96714592,-5.95220232,-26.14955616,-12.12275314,-40.3319664,-18.29330397,-54.51437664,-24.46385479,-68.69678688,-30.63440561,-82.87919712,-36.80495644,-97.06160736,-42.97550726,-111.2440176,-49.14605808,-125.4264278,-8.42154336,-7.712422848,TRUE,90,1248,63,1733,71,1872,80,1915,85,1949,92,1967,97,1978,100,1989,102,1995,104,1998,1647,1630,-88.4,-1864.4,62,1890
1,1,0,2713,Causes,film,silent version,2,1,1.5,[CLS] the effect of the film is a silent version . [SEP],[CLS] film causes silent version . [SEP],7,0.30334598,-124.6917829,6.745062351,1.915641785,1.620229483,-12.23043919,-3.504603386,-26.37652016,-8.629436255,-40.52260113,-13.75426912,-54.6686821,-18.87910199,-68.81476307,-24.00393486,-82.96084404,-29.12876773,-97.10692501,-34.2536006,-111.253006,-39.37843347,-125.399087,-8.693918943,-7.986614895,TRUE,66,1398,34,1797,34,1911,36,1948,37,1960,36,1975,39,1983,42,1993,44,1996,44,1997,1745,1726,-41.2,-1895.8,25,1922
0,,,2594,HasProperty,life,short story,2,2,2,[CLS] life is a short story . [SEP],[CLS] life has property short story . [SEP],12,0.034934588,-124.1042492,2.575084209,0.60596633,-2.84333086,-13.32813597,-8.26174593,-27.26223826,-13.680161,-41.19634056,-19.09857607,-55.13044286,-24.51699114,-69.06454515,-29.93540621,-82.99864745,-35.35382128,-96.93274975,-40.77223635,-110.866852,-46.19065142,-124.8009543,-9.844610393,-9.147905278,TRUE,805,2030,216,2071,136,2037,112,2014,99,2009,93,1994,89,1988,88,1980,84,1980,81,1977,2080,2072,-180.3,-2008,141,2034
1,0,1,446,AtLocation,cause of death,water,3,4,3.5,[CLS] something you find in the water is the cause of death . [SEP],[CLS] cause of death at location water . [SEP],8,0.057678843,-124.0053301,1.011204243,-0.585965633,-4.210986137,-14.37583876,-9.433176517,-28.16571188,-14.6553669,-41.955585,-19.87755728,-55.74545813,-25.09974766,-69.53533125,-30.32193804,-83.32520437,-35.54412842,-97.1150775,-40.7663188,-110.9049506,-45.98850918,-124.6948237,-10.92837048,-10.23887682,TRUE,1521,2541,347,2288,192,2169,134,2108,113,2066,101,2035,95,2010,89,1994,83,1983,79,1973,2336,2352,-275.4,-2116.7,232,2152.5
1,0,0,644,UsedFor,köppen,classification dfa,4,0,2,[CLS] koppen can be used for classification d ##fa . [SEP],[CLS] koppen used for classification d ##fa . [SEP],44,0.230339354,-128.741404,0.198293686,7.289341927,-17.69759321,-7.9096241,-35.59348011,-23.10859013,-53.48936701,-38.30755615,-71.38525391,-53.50652218,-89.2811408,-68.7054882,-107.1770277,-83.90445423,-125.0729146,-99.10342026,-142.9688015,-114.3023863,-160.8646884,-129.5013523,-4.109882593,-3.349934292,TRUE,1938,83,2804,710,2858,1367,2874,1688,2876,1856,2880,1968,2883,2046,2884,2093,2885,2135,2885,2160,490,452,-2776.7,-1610.6,2857,1620.5
1,0,0,2622,HasProperty,the particle,potential,4,2,3,[CLS] the particle is a potential . [SEP],[CLS] the particle has property potential . [SEP],12,0.016754472,-124.7480359,4.826327801,-1.591211319,-1.226961136,-15.35175037,-7.280250072,-29.11228943,-13.33353901,-42.87282848,-19.38682795,-56.63336754,-25.44011688,-70.39390659,-31.49340582,-84.15444565,-37.54669476,-97.9149847,-43.59998369,-111.6755238,-49.65327263,-125.4360628,-11.91161561,-11.22358866,TRUE,253,2770,112,2469,107,2284,105,2184,102,2131,104,2094,106,2059,107,2037,108,2013,107,1999,2553,2569,-121.1,-2204,92,2240
1,0,0,84,HasSubevent,mating system,polygyny,3,2,2.5,[CLS] one of the things you do when you mating system is poly ##gy ##ny . [SEP],[CLS] mating system has sub ##eve ##nt poly ##gy ##ny . [SEP],7,0.01317433,-129.4217279,5.310980797,7.262085915,-16.37816143,-8.009848595,-38.06730366,-23.2817831,-59.75644588,-38.55371761,-81.44558811,-53.82565212,-103.1347303,-69.09758663,-124.8238726,-84.36952114,-146.5130148,-99.64145565,-168.202157,-114.9133902,-189.8912992,-130.1853247,-4.191864967,-3.428268242,TRUE,187,85,2680,736,2913,1407,2939,1717,2952,1880,2956,2000,2957,2073,2958,2122,2958,2158,2961,2189,507,467,-2646.1,-1636.7,2721,1656
0,,,1186,ReceivesAction,area,amount of sunshine year,0,0,0,[CLS] area can be the amount of sunshine year . [SEP],[CLS] area receives action amount of sunshine year . [SEP],15,0.00749246,-131.4458485,5.451804638,8.921293497,-12.71728611,-6.76218605,-30.88637686,-22.4456656,-49.05546761,-38.12914515,-67.22455835,-53.81262469,-85.3936491,-69.49610424,-103.5627398,-85.17958379,-121.7318306,-100.8630633,-139.9009213,-116.5465429,-158.0700121,-132.2300224,-2.841316164,-2.057142186,TRUE,172,27,2084,505,2633,1238,2763,1672,2814,1878,2838,2032,2848,2121,2853,2183,2859,2219,2867,2255,309,275,-2473.1,-1613,2536,1630
0,,,2350,CapableOf,song,instant hit,4,4,4,[CLS] the song can be an instant hit . [SEP],[CLS] song capable of instant hit . [SEP],10,0.010579053,-127.5456966,3.113232136,-0.067564487,-1.010469913,-14.31093121,-5.134171963,-28.55429792,-9.257874012,-42.79766464,-13.38157606,-57.04103136,-17.50527811,-71.28439808,-21.62898016,-85.5277648,-25.75268221,-99.77113152,-29.87638426,-114.0144982,-34.00008631,-128.257865,-10.75008953,-10.03792119,TRUE,640,2341,101,2274,54,2212,42,2174,35,2158,31,2141,31,2133,31,2131,29,2123,28,2120,2293,2298,-102.2,-2180.7,73,2215
1,1,0,2385,CapableOf,guest appearance,television series,1,2,1.5,[CLS] the guest appearance can be a television series . [SEP],[CLS] guest appearance capable of television series . [SEP],15,0.001696523,-130.1400557,6.657709122,5.053437233,-4.344890594,-10.05198097,-15.34749031,-25.15739918,-26.35009003,-40.26281738,-37.35268974,-55.36823559,-48.35528946,-70.47365379,-59.35788918,-85.579072,-70.36048889,-100.6844902,-81.36308861,-115.7899084,-92.36568832,-130.8953266,-6.275626421,-5.520355511,TRUE,71,310,362,1223,668,1717,849,1906,983,2035,1043,2099,1100,2136,1142,2168,1175,2194,1199,2211,1012,966,-859.2,-1799.9,810,1831
0,,,1979,HasPrerequisite,electron affinity,atom,4,4,4,[CLS] the electron affinity requires an atom . [SEP],[CLS] electron affinity has pre ##re ##quisite atom . [SEP],11,0.002101016,-130.0270433,6.59633255,3.734224796,-1.249028206,-11.21116829,-9.094388962,-26.15656137,-16.93974972,-41.10195446,-24.78511047,-56.04734755,-32.63047123,-70.99274063,-40.47583199,-85.93813372,-48.32119274,-100.8835268,-56.1665535,-115.8289199,-64.01191425,-130.774313,-7.474820018,-6.727550364,TRUE,79,620,113,1518,175,1874,209,2007,236,2090,262,2129,277,2153,290,2184,297,2195,305,2204,1358,1320,-224.3,-1897.4,193,1925
1,0,0,537,AtLocation,island,other side,3,0,1.5,[CLS] something you find on the other side is an island . [SEP],[CLS] island at location other side . [SEP],15,0.01075157,-128.4891883,0.566007853,-0.10617733,-2.506920576,-14.45064783,-5.579849005,-28.79511833,-8.652777433,-43.13958883,-11.72570586,-57.48405933,-14.79863429,-71.82852983,-17.87156272,-86.17300034,-20.94449115,-100.5174708,-24.01741958,-114.8619413,-27.09034801,-129.2064118,-10.86453021,-10.14730668,TRUE,1753,2354,190,2301,64,2240,37,2223,27,2189,22,2176,21,2166,21,2161,20,2155,20,2152,2321,2323,-217.5,-2211.7,182.5,2249
0,,,374,AtLocation,dual carriageway,single carriageway,1,1,1,[CLS] the place you are likely to find a dual carriage ##way is in a single carriage ##way . [SEP],[CLS] dual carriage ##way at location single carriage ##way . [SEP],13,0.181427907,-133.8721886,9.824410915,5.04291153,-0.152196884,-10.4783287,-10.12880468,-25.99956894,-20.10541248,-41.52080917,-30.08202028,-57.04204941,-40.05862808,-72.56328964,-50.03523588,-88.08452988,-60.01184368,-103.6057701,-69.98845148,-119.1270103,-79.96505928,-134.6482506,-6.598018646,-5.821956635,TRUE,9,313,78,1333,224,1840,364,2055,476,2159,584,2222,658,2266,703,2299,732,2323,755,2336,1107,1057,-458.3,-1914.6,412,1944
1,0,1,2168,CapableOf,group,normal subgroup,4,3,3.5,[CLS] group can be a normal subgroup . [SEP],[CLS] group capable of normal subgroup . [SEP],58,0.209828008,-132.3325723,9.72689271,1.474300385,2.006920338,-13.47618818,-5.713052034,-28.42667675,-13.43302441,-43.37716532,-21.15299678,-58.32765388,-28.87296915,-73.27814245,-36.59294152,-88.22863102,-44.31291389,-103.1791196,-52.03288627,-118.1296082,-59.75285864,-133.0800967,-9.738566041,-8.991041613,TRUE,10,1598,26,2106,66,2197,108,2244,143,2261,174,2265,193,2271,206,2279,223,2283,236,2289,2048,2034,-138.5,-2179.3,106,2213.5
1,0,1,2308,CapableOf,name,polish word,4,3,3.5,[CLS] the name can be a polish word . [SEP],[CLS] name capable of polish word . [SEP],9,0.024873339,-134.0399265,4.536342621,0.93737793,-1.22395134,-14.14388514,-6.9842453,-29.2251482,-12.74453926,-44.30641127,-18.50483322,-59.38767433,-24.26512718,-74.4689374,-30.02542114,-89.55020046,-35.7857151,-104.6314635,-41.54600906,-119.7127266,-47.30630302,-134.7939897,-10.37356937,-9.619506216,TRUE,306,1869,110,2237,96,2299,91,2315,88,2329,88,2337,90,2338,93,2341,92,2344,94,2339,2200,2192,-114.8,-2274.8,86,2314.5
1,0,1,2178,CapableOf,town,major centre,3,4,3.5,[CLS] the town can be a major centre . [SEP],[CLS] town capable of major centre . [SEP],13,0.176529934,-135.3244107,5.476208687,2.673950672,-0.942183018,-12.74486065,-7.360574722,-28.16367197,-13.77896643,-43.58248329,-20.19735813,-59.00129461,-26.61574984,-74.42010593,-33.03414154,-89.83891726,-39.45253325,-105.2577286,-45.87092495,-120.6765399,-52.28931665,-136.0953512,-8.890157819,-8.119217253,TRUE,168,1037,98,1924,112,2167,115,2258,120,2300,121,2336,126,2352,127,2366,131,2379,131,2390,1803,1773,-124.9,-2150.9,95,2194
0,,,2384,CapableOf,muscle,motor neuron,1,1,1,[CLS] a muscle can be a motor ne ##uron . [SEP],[CLS] muscle capable of motor ne ##uron . [SEP],18,0.001757496,-134.9995242,6.973692894,0.075493336,-2.553539753,-15.01668739,-12.0807724,-30.10886812,-21.60800505,-45.20104885,-31.13523769,-60.29322958,-40.66247034,-75.38541031,-50.18970299,-90.47759104,-59.71693563,-105.5697718,-69.24416828,-120.6619525,-78.77140093,-135.7541332,-11.24364221,-10.48903317,TRUE,53,2270,194,2406,356,2402,457,2385,553,2380,614,2375,664,2377,696,2379,712,2377,728,2378,2411,2410,-502.7,-2372.9,453,2419
0,,,2216,CapableOf,pseudonym,real name,2,2,2,[CLS] a pseudonym can be a real name . [SEP],[CLS] pseudonym capable of real name . [SEP],7,0.107236351,-136.8825496,5.823459148,0.925451279,2.188502312,-14.47209072,-1.446454525,-29.86963272,-5.081411362,-45.26717472,-8.716368198,-60.66471672,-12.35132504,-76.06225872,-15.98628187,-91.45980072,-19.62123871,-106.8573427,-23.25619555,-122.2548847,-26.89115238,-137.6524267,-10.62270522,-9.852828121,TRUE,129,1877,22,2307,17,2376,16,2397,17,2406,19,2413,19,2421,18,2421,18,2423,18,2423,2257,2249,-29.3,-2346.4,16,2390
0,,,2210,CapableOf,fishing,source of income,4,4,4,[CLS] fishing can be a source of income . [SEP],[CLS] fishing capable of source of income . [SEP],11,0.109497422,-138.3832799,3.594955683,2.094717503,-1.702495098,-13.60114813,-6.999945879,-29.29701376,-12.29739666,-44.99287939,-17.59484744,-60.68874502,-22.89229822,-76.38461065,-28.189749,-92.08047628,-33.48719978,-107.7763419,-38.78465056,-123.4722075,-44.08210135,-139.1680732,-9.677181721,-8.892388439,TRUE,498,1314,140,2137,99,2312,81,2375,75,2411,75,2431,69,2442,70,2454,68,2460,68,2468,2028,2004,-124.3,-2280.4,94,2324
1,0,0,974,ReceivesAction,current,flow of electric charge,0,4,2,[CLS] the current can be a flow of electric charge . [SEP],[CLS] current receives action flow of electric charge . [SEP],8,0.352038653,-141.3689103,6.768772125,3.943725586,-2.270782471,-12.29232311,-11.31033707,-28.52837181,-20.34989166,-44.76442051,-29.38944626,-61.00046921,-38.42900085,-77.23651791,-47.46855545,-93.4725666,-56.50811005,-109.7086153,-65.54766464,-125.944664,-74.58721924,-142.1807127,-8.233310938,-7.421508503,TRUE,62,569,175,1814,293,2207,380,2350,431,2424,482,2477,524,2501,551,2520,567,2527,585,2535,1587,1544,-405,-2192.4,353,2225.5
1,0,0,2325,CapableOf,field,vector space,4,2,3,[CLS] the field can be a vector space . [SEP],[CLS] field capable of vector space . [SEP],60,0.019128426,-140.5409069,3.550058842,1.54158926,-0.945565462,-14.33354998,-5.441189766,-30.20868921,-9.93681407,-46.08382845,-14.43243837,-61.95896769,-18.92806268,-77.83410692,-23.42368698,-93.70924616,-27.91931129,-109.5843854,-32.41493559,-125.4595246,-36.91055989,-141.3346639,-10.36476517,-9.571008205,TRUE,508,1567,99,2279,62,2414,50,2461,43,2490,37,2499,35,2508,36,2515,37,2519,37,2523,2197,2182,-94.4,-2377.5,67,2425
1,0,0,1839,HasPrerequisite,market town,centre,1,4,2.5,[CLS] a market town requires a centre . [SEP],[CLS] market town has pre ##re ##quisite centre . [SEP],46,0.087032385,-141.4261946,6.866284847,2.069437027,0.217772484,-13.96359444,-6.43073988,-29.9966259,-13.07925224,-46.02965736,-19.72776461,-62.06268883,-26.37627697,-78.09572029,-33.02478933,-94.12875175,-39.6733017,-110.1617832,-46.32181406,-126.1948147,-52.97032642,-142.2278461,-9.955336571,-9.153684998,TRUE,58,1330,64,2205,84,2393,101,2455,109,2498,118,2513,125,2522,132,2530,134,2535,142,2537,2100,2075,-106.7,-2351.8,80,2397
1,0,1,375,AtLocation,homomorphism,orthogonal group,4,3,3.5,[CLS] something you find in an orthogonal group is a homo ##morphism . [SEP],[CLS] homo ##morphism at location orthogonal group . [SEP],7,0.179973556,-144.2955535,11.88558817,2.618858337,3.693551064,-13.79615974,-4.498486042,-30.21117783,-12.69052315,-46.62619591,-20.88256025,-63.04121399,-29.07459736,-79.45623207,-37.26663446,-95.87125015,-45.45867157,-112.2862682,-53.65070868,-128.7012863,-61.84274578,-145.1163044,-9.692405224,-8.87165432,TRUE,2,1069,14,2169,45,2415,90,2505,130,2538,178,2563,205,2576,229,2587,254,2596,269,2602,2030,1995,-141.6,-2362,108,2408
1,0,0,648,UsedFor,angle,incident ray,3,0,1.5,[CLS] the angle is for the incident ray . [SEP],[CLS] angle used for incident ray . [SEP],8,0.198865961,-161.9650267,6.812420607,1.516729832,-3.328121662,-16.74938822,-13.46866393,-35.01550627,-23.6092062,-53.28162432,-33.74974847,-71.54774237,-43.89029074,-89.81386042,-54.03083301,-108.0799785,-64.17137527,-126.3460965,-74.31191754,-144.6122146,-84.45245981,-162.8783326,-12.18285871,-11.2695528,TRUE,61,1576,265,2677,469,2778,625,2802,719,2816,771,2823,818,2832,852,2836,887,2839,906,2843,2600,2576,-637.3,-2682.2,597,2746
1,0,0,2590,HasProperty,baroreceptor firing,stimulation,1,4,2.5,[CLS] the bar ##ore ##ce ##pt ##or firing is stimulation . [SEP],[CLS] bar ##ore ##ce ##pt ##or firing has property stimulation . [SEP],8,0.041258059,-170.8715402,15.24465466,13.58254099,-3.043990612,-7.026853561,-21.33263588,-27.63624811,-39.62128115,-48.24564266,-57.90992641,-68.85503721,-76.19857168,-89.46443176,-94.48721695,-110.0738263,-112.7758622,-130.6832209,-131.0645075,-151.2926154,-149.3531528,-171.90201,-1.874504924,-0.844035196,TRUE,1,1,233,548,1484,2097,2208,2605,2488,2754,2623,2818,2706,2858,2752,2872,2782,2890,2801,2899,209,170,-2007.8,-2234.2,2013,2272.5
0,,,13,HasSubevent,dopamine,norepinephrine transporter,1,1,1,[CLS] one of the things you do when you do ##pa ##mine is a nor ##ep ##ine ##ph ##rine transport ##er . [SEP],[CLS] do ##pa ##mine has sub ##eve ##nt nor ##ep ##ine ##ph ##rine transport ##er . [SEP],7,0.22084233,-192.8166877,4.098279953,7.844058514,-26.4611969,-14.57613659,-57.02067375,-36.99633169,-87.5801506,-59.41652679,-118.1396275,-81.8367219,-148.6991043,-104.256917,-179.2585812,-126.6771121,-209.818058,-149.0973072,-240.3775349,-171.5175023,-270.9370117,-193.9376974,-8.971087813,-7.850078058,TRUE,384,54,2985,2321,2991,2845,2993,2919,2993,2940,2993,2944,2993,2948,2993,2952,2993,2956,2993,2958,1832,1680,-2731.1,-2583.7,2805,2653
1,1,0,534,AtLocation,aspirin,salicylic acid,0,1,0.5,[CLS] the place you are likely to find as ##pi ##rin is in the sal ##ic ##yl ##ic acid . [SEP],[CLS] as ##pi ##rin at location sal ##ic ##yl ##ic acid . [SEP],11,0.010930515,-222.2644742,9.384094238,-1.60912323,-8.908727646,-26.26335239,-27.20154953,-50.91758156,-45.49437141,-75.57181072,-63.7871933,-100.2260399,-82.08001518,-124.8802691,-100.3728371,-149.5344982,-118.665659,-174.1887274,-136.9584808,-198.8429565,-155.2513027,-223.4971857,-20.0997951,-18.86708364,TRUE,15,2775,1185,2986,2296,2986,2604,2988,2721,2987,2779,2986,2814,2986,2833,2986,2841,2986,2847,2986,2982,2982,-2293.5,-2965.2,2345,2986
0,,,2125,CapableOf,rsd,dar rch dov,0,0,0,[CLS] rs ##d can dar rc ##h do ##v . [SEP],[CLS] rs ##d capable of dar rc ##h do ##v . [SEP],7,0.541821261,-230.7739876,2.708380222,8.429702759,-28.52321577,-18.29696655,-59.75481176,-45.02363586,-90.98640776,-71.75030518,-122.2180037,-98.47697449,-153.4495997,-125.2036438,-184.6811957,-151.9303131,-215.9127917,-178.6569824,-247.1443877,-205.3836517,-278.3759837,-232.110321,-11.61529922,-10.27896576,TRUE,762,37,2991,2798,2994,2962,2995,2977,2995,2982,2995,2987,2995,2987,2995,2987,2995,2987,2995,2987,2496,2357,-2771.2,-2669.1,2848.5,2729
1,1,0,51,HasSubevent,köppen climate,cwa,2,0,1,[CLS] one of the things you do when you koppen climate is cw ##a . [SEP],[CLS] koppen climate has sub ##eve ##nt cw ##a . [SEP],7,0.04396187,-241.1584318,6.95780611,-2.736582756,-8.504060745,-29.3758955,-23.9659276,-56.01520824,-39.42779446,-82.65452099,-54.88966131,-109.2938337,-70.35152817,-135.9331465,-85.81339502,-162.5724592,-101.2752619,-189.211772,-116.7371287,-215.8510847,-132.1989956,-242.4903975,-22.71606731,-21.38410168,TRUE,54,2899,1084,2992,1891,2991,2186,2990,2335,2990,2404,2990,2458,2990,2494,2990,2511,2990,2523,2990,2991,2991,-1994,-2981.2,1997,2992
0,,,642,UsedFor,dopamine,norepinephrine transporter,4,4,4,[CLS] do ##pa ##mine is used for the nor ##ep ##ine ##ph ##rine transport ##er . [SEP],[CLS] do ##pa ##mine used for nor ##ep ##ine ##ph ##rine transport ##er . [SEP],7,0.247922371,-267.4459189,9.215351105,6.794656754,-14.20608902,-23.84674835,-37.62752914,-54.48815346,-61.04896927,-85.12955856,-84.47040939,-115.7709637,-107.8918495,-146.4123688,-131.3132896,-177.0537739,-154.7347298,-207.695179,-178.1561699,-238.3365841,-201.57761,-268.9779892,-16.18639708,-14.65432682,TRUE,17,109,2382,2968,2904,2990,2950,2991,2959,2991,2963,2993,2964,2994,2968,2994,2971,2994,2976,2995,2920,2892,-2605.4,-2701.9,2675,2762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe's Rating @100:,2.53,2.26,2.91,2.7,2.84,2.82,2.88,2.77,2.88,2.76,2.82,2.81,2.81,2.86,2.82,2.8,2.81,2.8,2.83,2.76,2.6,2.59,,,2.94,2.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josh's Rating @100:,2.37,2.49,2.91,2.74,3.04,2.97,3.13,2.96,3.11,3.01,3.12,3.02,3.1,3.04,3.11,3.04,3.11,3.01,3.13,3.01,2.59,2.63,,,3.06,2.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,2.375,2.91,2.72,2.94,2.895,3.005,2.865,2.995,2.885,2.97,2.915,2.955,2.95,2.965,2.92,2.96,2.905,2.98,2.885,2.595,2.61,,,3,2.795
